Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1962-01-02 00:00:00-05:00,0.7883553812588262,0.8014946002191902,0.7804717216747801,0.7857274413108826,345317,0.0,0.0
1962-01-03 00:00:00-05:00,0.7817852619166673,0.7817852619166673,0.7752157361775175,0.7778435945510864,236606,0.0,0.0
1962-01-04 00:00:00-05:00,0.7778441695590536,0.7844137001546162,0.7620770076620362,0.7686465382575989,294159,0.0,0.0
1962-01-05 00:00:00-05:00,0.768646048271132,0.7699600176565584,0.7357979354534608,0.7489373087882996,436442,0.0,0.0
1962-01-08 00:00:00-05:00,0.7489369952062661,0.7489369952062661,0.7252862773399203,0.7476230263710022,495593,0.0,0.0
1962-01-09 00:00:00-05:00,0.7476238455597228,0.7581352071102622,0.742368124719498,0.7515655159950256,372494,0.0,0.0
1962-01-10 00:00:00-05:00,0.7515648077318128,0.7594484616926256,0.7489371100478239,0.7555066347122192,313343,0.0,0.0
1962-01-11 00:00:00-05:00,0.7555071260521706,0.7568210959434509,0.7423679079186906,0.7568210959434509,260586,0.0,0.0
1962-01-12 00:00:00-05:00,0.7568208137712067,0.7581347030427308,0.7436816005365366,0.7463094592094421,270178,0.0,0.0
1962-01-15 00:00:00-05:00,0.7476238144664288,0.7568212854893489,0.7476238144664288,0.7541934251785278,338922,0.0,0.0
1962-01-16 00:00:00-05:00,0.7541932997714268,0.7633908493948877,0.7489376601535985,0.7607629895210266,222218,0.0,0.0
1962-01-17 00:00:00-05:00,0.7594489860726925,0.7594489860726925,0.7384261080076601,0.7436819076538086,342119,0.0,0.0
1962-01-18 00:00:00-05:00,0.7436820949945095,0.7515655159950256,0.742368124719498,0.7515655159950256,236606,0.0,0.0
1962-01-19 00:00:00-05:00,0.7515650357920377,0.7581347227096558,0.7515650357920377,0.7581347227096558,212626,0.0,0.0
1962-01-22 00:00:00-05:00,0.759449019519149,0.7699603788846995,0.759449019519149,0.7607629895210266,227014,0.0,0.0
1962-01-23 00:00:00-05:00,0.7581347030427308,0.7581347030427308,0.7436816005365366,0.7463094592094421,364501,0.0,0.0
1962-01-24 00:00:00-05:00,0.7463098002797374,0.7633908493948877,0.7436819404058763,0.7607629895210266,255790,0.0,0.0
1962-01-25 00:00:00-05:00,0.7607631619271927,0.7660187226061561,0.7476238595802236,0.7528795003890991,254191,0.0,0.0
1962-01-26 00:00:00-05:00,0.7528793916909445,0.754193361800891,0.7476237516408604,0.7502515316009521,161467,0.0,0.0
1962-01-29 00:00:00-05:00,0.7502516258499247,0.7541934565450488,0.7489378158347344,0.7515655159950256,163066,0.0,0.0
1962-01-30 00:00:00-05:00,0.7607625804761111,0.7725878233554782,0.7607625804761111,0.764704167842865,284566,0.0,0.0
1962-01-31 00:00:00-05:00,0.764705111089906,0.7883559465408325,0.763391380563615,0.7883559465408325,300553,0.0,0.0
1962-02-01 00:00:00-05:00,0.7883556315854743,0.7922974626291474,0.7752164084530113,0.7830998301506042,410863,0.0,0.0
1962-02-02 00:00:00-05:00,0.7830997144529512,0.7870415449142456,0.7778441541843076,0.7870415449142456,236606,0.0,0.0
1962-02-05 00:00:00-05:00,0.7857274725032137,0.7857274725032137,0.7725882530212402,0.7725882530212402,225415,0.0,0.0
1962-02-06 00:00:00-05:00,0.7752160642323968,0.783099482429501,0.7752160642323968,0.7804716229438782,166264,0.0,0.0
1962-02-07 00:00:00-05:00,0.7804722813038905,0.7883559465408325,0.7778445798614593,0.7883559465408325,270178,0.0,0.0
1962-02-08 00:00:00-05:00,0.7883550935157116,0.7936108112335205,0.787041124021328,0.7936108112335205,281369,0.0,0.0
1962-02-09 00:00:00-05:00,0.793610865488002,0.793610865488002,0.7791576808408804,0.7896690368652344,241402,0.0,0.0
1962-02-12 00:00:00-05:00,0.7896690368652344,0.7922969760336585,0.7857272082424667,0.7896690368652344,131092,0.0,0.0
1962-02-13 00:00:00-05:00,0.7909834264519084,0.7988669276237488,0.7909834264519084,0.7988669276237488,193441,0.0,0.0
1962-02-14 00:00:00-05:00,0.7988672747985743,0.8080648303793492,0.7975533039456297,0.8054369688034058,258987,0.0,0.0
1962-02-15 00:00:00-05:00,0.8067501011504862,0.8198893966787633,0.8067501011504862,0.8172614574432373,298955,0.0,0.0
1962-02-16 00:00:00-05:00,0.8172620165340879,0.8185759870507412,0.8054367626637606,0.8120062947273254,374093,0.0,0.0
1962-02-19 00:00:00-05:00,0.8120065025483454,0.8159483349772334,0.8014951363745177,0.8054369688034058,249395,0.0,0.0
