Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2001-07-19 00:00:00-04:00,10.96197095782692,11.09990273461793,10.889374848571984,11.012787818908691,34994300,0.0,0.0
2001-07-20 00:00:00-04:00,10.925674318213552,10.925674318213552,10.744184713898802,10.896636009216309,9238500,0.0,0.0
2001-07-23 00:00:00-04:00,10.889375686645508,10.896635436595291,10.562694554511713,10.889375686645508,7501000,0.0,0.0
2001-07-24 00:00:00-04:00,10.853075150016133,10.867594646598958,10.671585596697042,10.787738800048828,3537300,0.0,0.0
2001-07-25 00:00:00-04:00,10.671587351649235,10.853076934814453,10.635289296550628,10.853076934814453,4208100,0.0,0.0
2001-07-26 00:00:00-04:00,10.85307592488789,10.88211422779907,10.526394844055176,10.526394844055176,6335300,0.0,0.0
2001-07-27 00:00:00-04:00,10.533653259277344,10.591729857747058,10.526393511386713,10.533653259277344,3524000,0.0,0.0
2001-07-30 00:00:00-04:00,10.526393585807043,10.72966168188812,10.526393585807043,10.671585083007812,3654300,0.0,0.0
2001-07-31 00:00:00-04:00,10.678845789168582,10.896633400675777,10.598990631624627,10.860335350036621,1429000,0.0,0.0
2001-08-01 00:00:00-04:00,10.88937359471475,11.252352714538574,10.816777493818893,11.252352714538574,2087900,0.0,0.0
2001-08-02 00:00:00-04:00,11.17975902557373,11.252355142131536,10.961972060556068,11.17975902557373,1717400,0.0,0.0
2001-08-03 00:00:00-04:00,11.179757705071315,11.179757705071315,10.874855159266843,10.998268127441406,983600,0.0,0.0
2001-08-06 00:00:00-04:00,10.998266732670965,11.049084278745697,10.903892773520123,10.961969375610352,777400,0.0,0.0
2001-08-07 00:00:00-04:00,10.961969695610605,11.288650764986501,10.961969695610605,11.252352714538574,788900,0.0,0.0
2001-08-08 00:00:00-04:00,11.179758761358244,11.324950991042472,10.889375686645508,10.889375686645508,2190300,0.0,0.0
2001-08-09 00:00:00-04:00,10.925671645162677,11.252352714538574,10.88937359471475,11.252352714538574,928000,0.0,0.0
2001-08-10 00:00:00-04:00,11.179758798184302,11.179758798184302,10.976490645215822,11.027307510375977,703300,0.0,0.0
2001-08-13 00:00:00-04:00,10.998269744542714,11.136202231525548,10.816780140227964,10.896636009216309,1770400,0.0,0.0
2001-08-14 00:00:00-04:00,10.925670722354912,10.932930470296867,10.635287035625701,10.671585083007812,1000800,0.0,0.0
2001-08-15 00:00:00-04:00,10.707884913497741,10.816778381449655,10.671586860071175,10.736923217773438,530900,0.0,0.0
2001-08-16 00:00:00-04:00,10.729664911707722,10.729664911707722,10.199715614318848,10.199715614318848,1522700,0.0,0.0
2001-08-17 00:00:00-04:00,10.20697369973883,10.74418265963883,10.090819793630283,10.540914535522461,2342400,0.0,0.0
2001-08-20 00:00:00-04:00,10.598992451334622,11.143461227416992,10.519136587752717,11.143461227416992,1434900,0.0,0.0
2001-08-21 00:00:00-04:00,11.070863028989292,11.324948686913578,10.896633219609754,11.22331428527832,1038200,0.0,0.0
2001-08-22 00:00:00-04:00,11.12168331077517,11.172500873416023,10.729665772707657,11.136202812194824,829000,0.0,0.0
2001-08-23 00:00:00-04:00,11.216055240682836,11.216055240682836,11.070863723754883,11.070863723754883,470000,0.0,0.0
2001-08-24 00:00:00-04:00,11.0708655430649,11.237835641888825,10.889375943998262,11.17975902557373,689000,0.0,0.0
2001-08-27 00:00:00-04:00,11.23783016204834,11.361243084620728,11.179753574052809,11.23783016204834,827700,0.0,0.0
2001-08-28 00:00:00-04:00,11.19427648944141,11.310429700941915,11.070863529140185,11.150718688964844,736900,0.0,0.0
2001-08-29 00:00:00-04:00,11.099904172197018,11.114423672859589,10.889376258885022,10.896636009216309,397400,0.0,0.0
2001-08-30 00:00:00-04:00,10.780481516945056,10.918413295526381,10.780481516945056,10.853076934814453,640100,0.0,0.0
2001-08-31 00:00:00-04:00,10.889375248579377,10.96197136050104,10.816779136657715,10.816779136657715,3337900,0.0,0.0
2001-09-04 00:00:00-04:00,10.889376012387597,11.36124869599324,10.889376012387597,11.165240287780762,1068600,0.0,0.0
2001-09-05 00:00:00-04:00,11.165237144385934,11.165237144385934,10.816776850082483,10.824036598205566,1053200,0.0,0.0
2001-09-06 00:00:00-04:00,10.707884410331989,10.896633725418535,10.45379874061335,10.526394844055176,1384500,0.0,0.0
2001-09-07 00:00:00-04:00,10.490096985247545,10.628029445858047,10.417501572798438,10.540914535522461,1408500,0.0,0.0
2001-09-10 00:00:00-04:00,10.584472111990108,11.005527876705274,10.5626935565263,10.998268127441406,622100,0.0,0.0
2001-09-17 00:00:00-04:00,10.991008846023858,10.991008846023858,10.5046167325236,10.598991394042969,1934300,0.0,0.0
2001-09-18 00:00:00-04:00,10.59899260696459,10.88937568154121,10.417503012272235,10.562694549560547,902800,0.0,0.0
2001-09-19 00:00:00-04:00,10.59899241749248,10.664328088858356,9.960148972516292,10.127119064331055,2415400,0.0,0.0
2001-09-20 00:00:00-04:00,10.090819491949794,10.090819491949794,9.321304127494068,9.401159286499023,3498900,0.0,0.0
2001-09-21 00:00:00-04:00,9.328562276682122,9.437455719592524,8.827650777707971,9.255966186523438,2051800,0.0,0.0
2001-09-24 00:00:00-04:00,9.437457712310122,9.640725838415795,9.401159659566453,9.582649230957031,1964200,0.0,0.0
2001-09-25 00:00:00-04:00,9.58265187032639,9.58265187032639,9.21967262756912,9.292268753051758,1827300,0.0,0.0
2001-09-26 00:00:00-04:00,9.292267629732224,9.408420862600597,8.85669231414795,8.85669231414795,3327200,0.0,0.0
2001-09-27 00:00:00-04:00,8.900249587797479,8.900249587797479,8.428376242216011,8.602606773376465,2347500,0.0,0.0
2001-09-28 00:00:00-04:00,8.78409367747486,9.764136740651356,8.78409367747486,9.255966186523438,2844000,0.0,0.0
2001-10-01 00:00:00-04:00,9.183370342315216,9.43745597234795,9.183370342315216,9.2196683883667,878800,0.0,0.0
2001-10-02 00:00:00-04:00,9.110778356422767,9.219671843052847,8.798616012668946,9.132556915283203,1900400,0.0,0.0
2001-10-03 00:00:00-04:00,9.161593117156416,9.481015137831722,9.147074312031762,9.401159286499023,2539400,0.0,0.0
2001-10-04 00:00:00-04:00,9.415683304625837,10.018228891640701,9.415683304625837,9.793181419372559,3108500,0.0,0.0
2001-10-05 00:00:00-04:00,9.800436719487085,9.974666539452636,9.66976400834904,9.836734771728516,2172300,0.0,0.0
2001-10-08 00:00:00-04:00,9.87303544105976,9.938371121619841,9.604430198669434,9.604430198669434,576100,0.0,0.0
2001-10-09 00:00:00-04:00,9.78591702909636,10.01822414347362,9.713321618369763,9.727840423583984,1601100,0.0,0.0
2001-10-10 00:00:00-04:00,9.691544555394552,9.981927627630855,9.655246498283052,9.923851013183594,1700400,0.0,0.0
2001-10-11 00:00:00-04:00,11.252355374281946,11.252355374281946,10.67158850682117,11.005529403686523,4214100,0.0,0.0
2001-10-12 00:00:00-04:00,11.078123847869534,12.014609336853027,11.078123847869534,12.014609336853027,5193300,0.0,0.0
2001-10-15 00:00:00-04:00,11.985570905904751,13.030951176420785,11.985570905904751,12.704269409179688,3277900,0.0,0.0
2001-10-16 00:00:00-04:00,12.813163390188587,13.103546425826764,12.268694679121177,12.667972564697266,1996000,0.0,0.0
2001-10-17 00:00:00-04:00,12.813167823055204,12.878504201759627,12.232401550855904,12.326775550842285,1877100,0.0,0.0
2001-10-18 00:00:00-04:00,12.326772084453154,12.326772084453154,12.05816827834057,12.123504638671875,942000,0.0,0.0
2001-10-19 00:00:00-04:00,12.123502671132291,12.232396125793457,12.007349468206327,12.232396125793457,2062500,0.0,0.0
2001-10-22 00:00:00-04:00,12.341290283203126,12.75508626527153,12.319511037168558,12.704269409179688,469600,0.0,0.0
2001-10-23 00:00:00-04:00,12.704270046779834,12.871240120791608,12.537299972768059,12.791385650634766,915400,0.0,0.0
2001-10-24 00:00:00-04:00,12.834943825201726,12.89302043770535,12.755087963763371,12.878500938415527,472600,0.0,0.0
2001-10-25 00:00:00-04:00,12.878500938415527,12.885760688060438,12.43566590266561,12.878500938415527,265100,0.0,0.0
2001-10-26 00:00:00-04:00,12.849462258319537,12.907538866004309,12.704270046779834,12.791385650634766,566500,0.0,0.0
2001-10-29 00:00:00-05:00,12.863982095635563,12.871241845650975,12.631675633765374,12.740569114685059,616200,0.0,0.0
2001-10-30 00:00:00-05:00,12.667977872244657,12.675236239603082,12.450189465776795,12.595381736755371,574700,0.0,0.0
2001-10-31 00:00:00-05:00,12.646197214663422,12.776869967130873,12.413890714568382,12.755090713500977,718600,0.0,0.0
2001-11-01 00:00:00-05:00,12.718790971162509,13.49556620530049,12.718790971162509,13.29229736328125,1089900,0.0,0.0
2001-11-02 00:00:00-05:00,13.430231721433875,13.86580708122237,13.139848609793512,13.24874210357666,2372800,0.0,0.0
2001-11-05 00:00:00-05:00,13.248740280557278,13.263259780305397,12.900280594536705,13.139846801757812,1552700,0.0,0.0
2001-11-06 00:00:00-05:00,13.052731895348085,13.052731895348085,12.59537870574072,13.045472145080566,562600,0.0,0.0
2001-11-07 00:00:00-05:00,13.052733510900326,13.720615386962889,13.038214008568195,13.72061538696289,1987000,0.0,0.0
2001-11-08 00:00:00-05:00,13.575425710939038,14.49739203557835,13.575425710939038,14.482873916625977,1747200,0.0,0.0
2001-11-09 00:00:00-05:00,14.337681649853637,14.482873916625977,14.265085516467467,14.482873916625977,1325400,0.0,0.0
2001-11-12 00:00:00-05:00,14.337677986994603,14.337677986994603,13.793209202678351,14.14892864227295,2398300,0.0,0.0
2001-11-13 00:00:00-05:00,14.301382327128112,15.419357644204982,14.272343323867366,15.099935531616211,1463000,0.0,0.0
2001-11-14 00:00:00-05:00,15.24512526590574,15.535508327372813,14.497387671054327,14.67161750793457,1391400,0.0,0.0
2001-11-15 00:00:00-05:00,14.555462775500075,14.845847191540942,14.555462775500075,14.700654983520508,628200,0.0,0.0
2001-11-16 00:00:00-05:00,14.700654608549346,15.426612860823388,14.664357249797837,15.274162292480469,639100,0.0,0.0
2001-11-19 00:00:00-05:00,15.317718661413727,16.152570334347814,15.317718661413727,15.971080780029297,1430000,0.0,0.0
2001-11-20 00:00:00-05:00,15.942039591641342,15.942039591641342,15.354013904318236,15.426609992980957,1017400,0.0,0.0
2001-11-21 00:00:00-05:00,15.390316359239932,15.397574723670107,14.373973641726392,14.7732515335083,1442600,0.0,0.0
2001-11-23 00:00:00-05:00,14.765993089501665,14.969261927901218,14.707916476338317,14.91844367980957,286500,0.0,0.0
2001-11-26 00:00:00-05:00,15.012820908062695,15.680702734802718,14.715178055514453,15.60810661315918,1064900,0.0,0.0
2001-11-27 00:00:00-05:00,15.680698519118597,16.515550231933595,15.608102416992187,16.334060668945312,1210000,0.0,0.0
2001-11-28 00:00:00-05:00,15.971080841639175,16.04367694057771,15.14348891384397,15.862187385559082,1415900,0.0,0.0
2001-11-29 00:00:00-05:00,15.847671242408296,16.1453140648514,15.252385597522084,15.55728816986084,1326400,0.0,0.0
2001-11-30 00:00:00-05:00,15.579061130843852,16.45021145891724,15.54276377744716,16.406654357910156,2075400,0.0,0.0
2001-12-03 00:00:00-05:00,16.515555282085625,17.42300337450791,16.334065663601166,16.624448776245117,1244400,0.0,0.0
2001-12-04 00:00:00-05:00,16.515553225665343,17.78598039687037,16.442957110379627,17.568193435668945,2087000,0.0,0.0
2001-12-05 00:00:00-05:00,17.71338397867505,19.455683792459272,17.669826864110764,19.346790313720703,3386200,0.0,0.0
2001-12-06 00:00:00-05:00,19.346789074032653,19.724287735149293,18.802320330572133,19.056406021118164,3190200,0.0,0.0
2001-12-07 00:00:00-05:00,18.802321102866006,18.83861985138103,18.003766636059318,18.047325134277344,1115400,0.0,0.0
2001-12-10 00:00:00-05:00,18.148960824532846,19.020111497972753,17.78598160804219,17.858577728271484,1732100,0.0,0.0
2001-12-11 00:00:00-05:00,17.82227566796365,18.06184185099708,17.785978306913808,17.974727630615234,1713200,0.0,0.0
2001-12-12 00:00:00-05:00,17.96747061247109,18.366747183330357,17.81502001130308,18.27237319946289,2044100,0.0,0.0
2001-12-13 00:00:00-05:00,18.236078746693988,18.243337113442504,16.842238324114472,16.914833068847656,1446600,0.0,0.0
2001-12-14 00:00:00-05:00,16.95112595943328,17.314105096103564,16.43569486534061,17.168912887573242,1156200,0.0,0.0
2001-12-17 00:00:00-05:00,17.277804409919206,18.511933889765732,17.212468061888778,18.482894897460938,1428100,0.0,0.0
2001-12-18 00:00:00-05:00,18.693425119552902,18.947510786458505,18.519195304014758,18.8386173248291,2640200,0.0,0.0
2001-12-19 00:00:00-05:00,18.802318833258177,19.150778469006138,18.475638443990277,18.89669418334961,1160100,0.0,0.0
2001-12-20 00:00:00-05:00,20.03645061993659,20.32683368130989,18.591793678030747,19.63717269897461,2425100,0.0,0.0
2001-12-21 00:00:00-05:00,19.34679154074002,19.782366867975224,18.962034465817826,18.98381233215332,1900500,0.0,0.0
2001-12-24 00:00:00-05:00,18.983814916754152,18.983814916754152,18.83862404434556,18.88218116760254,181100,0.0,0.0
2001-12-26 00:00:00-05:00,18.954768881586844,19.049142837524414,18.88217278528198,19.049142837524414,667000,0.0,0.0
2001-12-27 00:00:00-05:00,19.041886906744445,19.092703768948468,18.874916821029615,19.085445404052734,702000,0.0,0.0
2001-12-28 00:00:00-05:00,19.08544297699929,19.30322989722266,18.87491442074862,19.27419090270996,1174700,0.0,0.0
2001-12-31 00:00:00-05:00,19.281453544761106,19.55005874568927,18.947513365685978,19.54279899597168,920700,0.0,0.0
2002-01-02 00:00:00-05:00,19.52827825972709,19.53553800898489,18.838618696103147,19.027366638183594,900500,0.0,0.0
2002-01-03 00:00:00-05:00,19.04188828993834,19.07092729025324,18.366746763830026,18.432083129882812,698200,0.0,0.0
2002-01-04 00:00:00-05:00,18.43207515016118,20.472018345499446,18.32318171543456,20.109039306640625,2708500,0.0,0.0
2002-01-07 00:00:00-05:00,20.15986192947983,20.18163979187482,19.201597213745117,19.201597213745117,1113600,0.0,0.0
2002-01-08 00:00:00-05:00,19.208856906976337,19.818662020022156,17.510115674526578,19.80414390563965,1746900,0.0,0.0
