Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1991-06-26 00:00:00-04:00,2.1881525707718508,2.358657624401948,2.1881525707718508,2.3018226623535156,16683528,0.0,0.0
1991-06-27 00:00:00-04:00,2.3586579732799215,2.415492943735028,2.2876139252413883,2.330240488052368,6160224,0.0,0.0
1991-06-28 00:00:00-04:00,2.330240099688347,2.387075060671188,2.273405138705507,2.3160316944122314,2384862,0.0,0.0
1991-07-01 00:00:00-04:00,2.3586579732799215,2.3586579732799215,2.301823002824815,2.330240488052368,1782930,0.0,0.0
1991-07-02 00:00:00-04:00,2.3586578369140625,2.3586578369140625,2.3302403533294664,2.3586578369140625,1271226,0.0,0.0
1991-07-03 00:00:00-04:00,2.330240488052368,2.3586579732799215,2.273405517597262,2.330240488052368,1214988,0.0,0.0
1991-07-05 00:00:00-04:00,2.3302396016956397,2.3302396016956397,2.2449870109558105,2.2449870109558105,230514,0.0,0.0
1991-07-08 00:00:00-04:00,2.2449870109558105,2.3302396016956397,2.2449870109558105,2.2449870109558105,550020,0.0,0.0
1991-07-09 00:00:00-04:00,2.287613086209073,2.4439097000898773,2.2449870414866058,2.415492057800293,3100506,0.0,0.0
1991-07-10 00:00:00-04:00,2.443909719569031,2.614415407180786,2.443909719569031,2.614415407180786,1238472,0.0,0.0
1991-07-11 00:00:00-04:00,2.6144154332613634,2.7280855020053516,2.5575804826317525,2.657041311264038,2259408,0.0,0.0
1991-07-12 00:00:00-04:00,2.699667832274751,2.699667832274751,2.585997932149464,2.614415407180786,733566,0.0,0.0
1991-07-15 00:00:00-04:00,2.6428328822121077,2.6428328822121077,2.585997932149464,2.614415407180786,404172,0.0,0.0
1991-07-16 00:00:00-04:00,2.6144155545149244,2.756503105163574,2.5859980778821496,2.756503105163574,1534494,0.0,0.0
1991-07-17 00:00:00-04:00,2.6996679417863834,2.9554262323516656,2.6996679417863834,2.8985912799835205,3741990,0.0,0.0
1991-07-18 00:00:00-04:00,2.8985912799835205,2.9838437085357383,2.841755657676289,2.8985912799835205,3756204,0.0,0.0
1991-07-19 00:00:00-04:00,2.9270088023840963,2.9270088023840963,2.756503105163574,2.756503105163574,1457244,0.0,0.0
1991-07-22 00:00:00-04:00,2.8133382259138986,2.8417557025466738,2.756503105163574,2.756503105163574,499344,0.0,0.0
1991-07-23 00:00:00-04:00,2.7565033599423816,2.784920839201735,2.6002067215615696,2.628624200820923,783006,0.0,0.0
1991-07-24 00:00:00-04:00,2.614415177694055,2.6996675953047795,2.5575802326202393,2.5575802326202393,524064,0.0,0.0
1991-07-25 00:00:00-04:00,2.6144164644889996,2.6144164644889996,2.5291638374328613,2.5291638374328613,211356,0.0,0.0
